review_id,store_name,city,state,rating,review_text,review_date,reviewer
1269,McDonald's Drive-Thru,Milwaukee,WI,4,Everything tasted fresh and well-prepared. Impressed by how friendly everyone was. Good food at affordable prices.,2021-01-10,user_35290
1270,McDonald's (Walmart),Miami,FL,5,They got my order right and were very polite. Got my food in under 3 minutes! Highly recommended!,2024-11-25,user_97563
1271,McDonald's (Airport),Houston,TX,4,Quick and courteous service. Quick service even during lunch rush. Great deals on the app. Bathrooms were surprisingly clean. Will come back.,2020-08-11,user_70763
1272,McDonald's (Airport),Tampa,FL,3,It's McDonald's. You know what you're getting. Waited 30 minutes in the drive-thru line. Could be better.,2020-08-13,user_90474
1273,McDonald's Drive-Thru,Salt Lake City,UT,3,Average fast food experience.,2021-03-06,user_59096
1274,McDonald's (Walmart),Salt Lake City,UT,4,service with a smile! bathrooms were surprisingly clean. great tasting burgers and crispy fries. they got everything right. will come back.,2022-05-09,user_66515
1275,McDonald's,Fort Worth,TX,5,Coffee is actually really good here. Quick and courteous service. Bathrooms were surprisingly clean. Can't beat the price! This is my go-to McDonald's!,2024-03-25,user_57665
1276,McDonald's (Walmart),Oklahoma City,OK,5, Tables were wiped down and floors were clean. Chicken sandwich was surprisingly good. This is my go-to McDonald's!,2021-01-20,user_63755
1277,McDonald's Drive-Thru,Raleigh,NC,4,"Coffee is actually really good here. Perfect order, nothing missing. Quick service even during lunch rush. Manager was very accommodating. Will come back.",2021-01-16,user_76106
1278,McDonald's Drive-Thru,Portland,OR,1,Way too expensive for fast food. Wrong order. Had to go back. Worst burger I've ever had. Waited 20 minutes for my order. Save your money and go somewhere else!,2019-02-13,user_23747
1279,McDonald's Drive-Thru,New York,NY,5,Staff went above and beyond. Great deals on the app. This is my go-to McDonald's!,2020-02-21,user_13966
1280,McDonald's,Philadelphia,PA,1,Drive-thru took forever. Prices have gone up so much. Employee rolled their eyes when I asked a question. Fries were cold and limp. Will not return. ,2023-12-02,user_47273
1281,McDonald's (Walmart),San Antonio,TX,3,Average fast food experience. Could be better.,2024-10-22,user_23335
1282,McDonald's (Airport),Richmond,VA,1,My Big Mac looked nothing like the picture. The line didn't move for ages. Staff was rude and unhelpful. Save your money and go somewhere else!,2024-10-11,user_55966
1283,McDonald's (Highway),Detroit,MI,3,It's McDonald's. You know what you're getting. 15 minute wait for a simple order. Could be better.,2022-06-21,user_63168
1284,McDonald's Drive-Thru,Los Angeles,CA,5,"Order was 100% correct. Best fries in fast food, always crispy.",2023-09-19,user_33904
1285,McDonald's Drive-Thru,Boise,ID,5," The crew was fast and efficient. Can't beat the price! Perfect order, nothing missing. Highly recommended!",2023-12-18,user_93190
1286,McDonald's Drive-Thru,Orlando,FL,3,Hit or miss at this location. Staff was friendly and helpful.,2024-07-23,user_68714
1287,McDonald's (Airport),Albuquerque,NM,3,Typical fast food visit. Breakfast menu is excellent here. Manager was no help when I complained.,2022-12-28,user_59824
1288,McDonald's (Airport),Louisville,KY,5,Tables were wiped down and floors were clean. Dollar menu is a lifesaver. Highly recommended! ,2024-04-16,user_86084
1289,McDonald's (Walmart),Memphis,TN,4,Quarter Pounder was juicy and fresh. Dollar menu is a lifesaver.,2019-07-14,user_84974
1290,McDonald's (Walmart),Indianapolis,IN,1,Drive-thru took forever. They forgot my drink and fries. Save your money and go somewhere else!,2022-02-09,user_88544
1291,McDonald's,New York,NY,2,My Big Mac looked nothing like the picture. Worst customer service ever. Floors were dirty and tables hadn't been wiped. Missing half the items from a large order.,2022-06-26,user_68851
1292,McDonald's,Las Vegas,NV,2,Manager was no help when I complained. Missing half the items from a large order. Not worth the price anymore. Found a hair in my food. Very disappointing.,2019-05-09,user_68173
1293,McDonald's Drive-Thru,Pittsburgh,PA,4,Food was ready almost instantly. Dollar menu is a lifesaver. Will come back.,2020-10-21,user_36553
1294,McDonald's (Airport),Cleveland,OH,1,They forgot my order and I had to wait another 10 minutes. Worst burger I've ever had. Floors were dirty and tables hadn't been wiped. Staff was rude and unhelpful. Save your money and go somewhere else!,2018-06-15,user_90410
1295,McDonald's (Walmart),St. Louis,MO,5,The new menu items are fantastic. Quick service even during lunch rush. They got everything right. Highly recommended!,2022-04-08,user_46597
1296,McDonald's (Highway),Memphis,TN,5,They got everything right. One of the cleanest fast food places I've been to. McFlurry was made perfectly. This is my go-to McDonald's!,2018-10-03,user_86291
1297,McDonald's,Columbus,OH,1,Floors were dirty and tables hadn't been wiped. Staff was rude and unhelpful. Slowest service I've ever experienced. Save your money and go somewhere else!,2019-09-09,user_67168
1298,McDonald's,Los Angeles,CA,5,"Bathrooms were surprisingly clean. Best fries in fast food, always crispy.",2023-07-01,user_10624
1299,McDonald's (Walmart),Austin,TX,5,Staff went above and beyond. Restaurant was spotless and clean. Order was 100% correct.,2018-05-31,user_31139
1300,McDonald's,Louisville,KY,5,"Impressed by how friendly everyone was. Best fries in fast food, always crispy. Good food at affordable prices.",2020-02-15,user_37655
1301,McDonald's (Walmart),Denver,CO,3,Average fast food experience. Could be better.,2020-10-03,user_93149
1302,McDonald's,Atlanta,GA,5,Fastest McDonald's I've been to. They got everything right. Dollar menu is a lifesaver. Everything tasted fresh and well-prepared.,2023-08-08,user_50016
1303,McDonald's Drive-Thru,Richmond,VA,4,Fresh food and great quality. Food was ready almost instantly. Staff went above and beyond. Will come back.,2022-07-11,user_14220
1304,McDonald's,Milwaukee,WI,4,They got everything right. Staff was friendly and helpful. Great deals on the app.,2022-06-14,user_44761
1305,McDonald's Drive-Thru,Nashville,TN,2,Took 25 minutes to get a Happy Meal. The restaurant was filthy.,2024-03-14,user_90740
1306,McDonald's (Airport),Boise,ID,4,One of the cleanest fast food places I've been to. They got everything right. McNuggets were perfectly cooked. Service with a smile!,2019-04-11,user_88483
1307,McDonald's (Airport),Chicago,IL,1,Manager was no help when I complained. Floors were dirty and tables hadn't been wiped. Waited 30 minutes in the drive-thru line. Way too expensive for fast food. Will not return.,2022-08-31,user_21384
1308,McDonald's (Highway),Austin,TX,1,The place looked like it hadn't been cleaned in days. Breakfast sandwich was ice cold. Took 25 minutes to get a Happy Meal. The cashier was incredibly rude. Will not return.,2022-03-24,user_41257
1309,McDonald's (Walmart),Los Angeles,CA,5,Great deals on the app. Bathrooms were surprisingly clean. In and out in 5 minutes. Order was 100% correct. Highly recommended!,2023-01-05,user_93501
1310,McDonald's Drive-Thru,Milwaukee,WI,4,One of the cleanest fast food places I've been to. Good food at affordable prices.,2020-06-24,user_68602
1311,McDonald's,Nashville,TN,4,they got everything right. tables were wiped down and floors were clean. will come back.,2020-06-19,user_16539
1312,McDonald's (Airport),Louisville,KY,5, The new menu items are fantastic. Manager was very accommodating. Very clean dining area.,2019-08-31,user_18637
1313,McDonald's,Pittsburgh,PA,5,Chicken sandwich was surprisingly good. Great value for the money. Restaurant was spotless and clean. This is my go-to McDonald's!,2019-01-08,user_80594
1314,McDonald's (Highway),Richmond,VA,3,Hit or miss at this location. Impressed by how friendly everyone was.,2023-02-22,user_75918
1315,McDonald's Drive-Thru,Kansas City,MO,3,Mediocre but acceptable. Staff went above and beyond. Could be better.,2020-05-22,user_30569
1316,McDonald's (Walmart),Fresno,CA,1, The cashier was incredibly rude. Burger was dry and tasteless. Garbage overflowing from every trash can. Will not return. Save your money and go somewhere else!,2022-12-21,user_52704
1317,McDonald's,Boise,ID,5,Restaurant was spotless and clean. Order was 100% correct. Highly recommended!,2022-01-20,user_77683
1318,McDonald's Drive-Thru,San Antonio,TX,5,Service with a smile! Tables were wiped down and floors were clean. The food quality has improved a lot. Fastest McDonald's I've been to.,2022-01-10,user_16113
1319,McDonald's (Airport),Omaha,NE,3,Standard McDonald's. Met expectations. Very friendly employees at this location. Drive-thru took forever. Could be better.,2020-02-02,user_30003
1320,McDonald's Drive-Thru,San Jose,CA,4,RESTAURANT WAS SPOTLESS AND CLEAN. STAFF WENT ABOVE AND BEYOND. WILL COME BACK.,2020-06-01,user_41389
1321,McDonald's,Portland,OR,4, Breakfast menu is excellent here. Drive-thru was super fast.,2023-03-09,user_7464
1322,McDonald's,Minneapolis,MN,5,Great deals on the app. Food was ready almost instantly. Highly recommended!,2023-05-06,user_30636
1323,McDonald's Drive-Thru,San Diego,CA,1,The restaurant was filthy. Manager was no help when I complained. I ordered a Big Mac and got a McChicken. Will not return. Save your money and go somewhere else!,2024-09-22,user_34762
1324,McDonald's (Highway),Pittsburgh,PA,5,FASTEST MCDONALD'S I'VE BEEN TO. EGG MCMUFFIN WAS PERFECT THIS MORNING. RESTAURANT WAS SPOTLESS AND CLEAN. VERY FRIENDLY EMPLOYEES AT THIS LOCATION.,2023-01-21,user_72377
1325,McDonald's (Airport),Fort Worth,TX,4,Dollar menu is a lifesaver. Restaurant was spotless and clean. In and out in 5 minutes. Will come back.,2021-12-01,user_98519
1326,McDonald's (Airport),Miami,FL,3,Average fast food experience. Worst customer service ever.,2019-03-13,user_43590
1327,McDonald's (Airport),Fresno,CA,1,No one greeted me or acknowledged my presence. For these prices I'd rather eat somewhere else. Will not return. Save your money and go somewhere else!,2022-02-26,user_86754
1328,McDonald's (Airport),Houston,TX,5,"Drive-thru was super fast. Perfect order, nothing missing. Great value for the money.",2024-11-27,user_56696
1329,McDonald's Drive-Thru,Raleigh,NC,4,Manager was very accommodating. Great value for the money.,2023-01-16,user_24928
1330,McDonald's (Walmart),Louisville,KY,4,Dollar menu is a lifesaver. Fastest McDonald's I've been to. They got everything right. Very friendly employees at this location.,2019-07-24,user_59069
1331,McDonald's (Highway),San Francisco,CA,5,"Tables were wiped down and floors were clean. Great tasting burgers and crispy fries. No wait at all, very efficient.",2020-02-07,user_1066
1332,McDonald's (Walmart),Louisville,KY,1, Worst customer service ever. Tables were sticky and trash everywhere. Way too expensive for fast food. Save your money and go somewhere else!,2024-02-06,user_61934
1333,McDonald's Drive-Thru,Omaha,NE,4,Great customer service! Order was 100% correct. Dollar menu is a lifesaver. Egg McMuffin was perfect this morning.,2023-01-24,user_99871
1334,McDonald's Drive-Thru,Tucson,AZ,5,The new menu items are fantastic. Can't beat the price! Drive-thru was super fast. Highly recommended!,2022-02-03,user_70594
1335,McDonald's (Walmart),Minneapolis,MN,1,Waited 30 minutes in the drive-thru line. The place looked like it hadn't been cleaned in days. Will not return.,2022-12-13,user_86487
1336,McDonald's (Walmart),Indianapolis,IN,3,Typical fast food visit. Waited 20 minutes for my order.,2023-05-21,user_69965
1337,McDonald's,Columbus,OH,1,Worst customer service ever. Stale buns and wilted lettuce. Will not return. Save your money and go somewhere else!,2018-06-28,user_89975
1338,McDonald's (Airport),San Antonio,TX,5,"Everything tasted fresh and well-prepared. Tables were wiped down and floors were clean. No wait at all, very efficient.",2023-09-20,user_22236
1339,McDonald's (Highway),Fresno,CA,4,"Egg McMuffin was perfect this morning. Perfect order, nothing missing. Will come back.",2018-01-15,user_98525
1340,McDonald's (Walmart),Omaha,NE,3,Standard McDonald's. Met expectations.,2021-01-29,user_94306
1341,McDonald's Drive-Thru,Oklahoma City,OK,5,"Impressed by how friendly everyone was. No wait at all, very efficient. Perfect order, nothing missing. Quarter Pounder was juicy and fresh.",2020-10-12,user_77060
1342,McDonald's (Walmart),Albuquerque,NM,5,Got my food in under 3 minutes! Staff went above and beyond.,2020-10-21,user_7958
1343,McDonald's (Airport),Philadelphia,PA,2,"floors were dirty and tables hadn't been wiped. rude staff, will not return.",2022-11-08,user_21984
1344,McDonald's (Airport),Albuquerque,NM,4,"Quarter Pounder was juicy and fresh. Perfect order, nothing missing.",2024-11-03,user_94329
1345,McDonald's Drive-Thru,Nashville,TN,1,Burger was dry and tasteless. Worst customer service ever. Will not return. Save your money and go somewhere else!,2018-05-02,user_70346
1346,McDonald's Drive-Thru,Los Angeles,CA,2,They forgot my drink and fries. They forgot my order and I had to wait another 10 minutes. Bathrooms were absolutely disgusting.,2019-04-08,user_15336
1347,McDonald's (Walmart),Louisville,KY,4,"perfect order, nothing missing. great deals on the app. egg mcmuffin was perfect this morning. impressed by how friendly everyone was.",2023-07-22,user_29442
1348,McDonald's Drive-Thru,Albuquerque,NM,2,The restaurant was filthy. Worst customer service ever. Order was completely wrong.,2023-12-07,user_29242
1349,McDonald's (Airport),Houston,TX,3,Standard McDonald's. Met expectations. Everything tasted fresh and well-prepared. Found a hair in my food.,2020-07-08,user_35604
1350,McDonald's (Airport),Portland,OR,1,Took 25 minutes to get a Happy Meal. Fries were cold and limp. There were flies buzzing around the dining area. Wrong order. Had to go back. Save your money and go somewhere else!,2024-01-09,user_34235
1351,McDonald's (Walmart),Omaha,NE,1,The line didn't move for ages. Missing half the items from a large order. Not worth the price anymore. My Big Mac looked nothing like the picture.,2023-10-05,user_94903
1352,McDonald's (Highway),Indianapolis,IN,3,It's fine for what it is. Breakfast sandwich was ice cold.,2024-12-10,user_74618
1353,McDonald's (Walmart),Salt Lake City,UT,4,"Very clean dining area. Great value for the money. Egg McMuffin was perfect this morning. Perfect order, nothing missing.",2024-03-30,user_36082
1354,McDonald's Drive-Thru,Charlotte,NC,3,Typical fast food visit. Very friendly employees at this location.,2024-06-29,user_59638
1355,McDonald's (Airport),Omaha,NE,2,"Shrinkflation is real here. Smaller portions, higher prices. They acted like I was bothering them. My Big Mac looked nothing like the picture.",2021-12-16,user_29991
1356,McDonald's,Los Angeles,CA,3,It's McDonald's. You know what you're getting. Chicken sandwich was surprisingly good.,2019-08-08,user_67122
1357,McDonald's (Airport),Albuquerque,NM,3,It's fine for what it is.,2020-08-20,user_34559
1358,McDonald's (Airport),New York,NY,5,Bathrooms were surprisingly clean. Staff went above and beyond.,2018-03-03,user_56428
1359,McDonald's (Walmart),San Francisco,CA,5,Food was ready almost instantly. Great value for the money. This is my go-to McDonald's!,2020-09-18,user_49983
1360,McDonald's,Minneapolis,MN,4,Got my food in under 3 minutes! Manager was very accommodating. Order was 100% correct. Great value for the money.,2020-04-07,user_17426
1361,McDonald's Drive-Thru,San Antonio,TX,5,Food was ready almost instantly. Dollar menu is a lifesaver. Tables were wiped down and floors were clean.,2018-06-13,user_63122
1362,McDonald's Drive-Thru,Phoenix,AZ,1,Floors were dirty and tables hadn't been wiped. For these prices I'd rather eat somewhere else. Waited 30 minutes in the drive-thru line. The meat patty was paper thin. Will not return.,2021-11-13,user_28898
1363,McDonald's Drive-Thru,Baltimore,MD,2,the line didn't move for ages. they acted like i was bothering them. food was clearly sitting under the heat lamp for hours. garbage overflowing from every trash can. ,2020-08-14,user_41383
1364,McDonald's (Airport),Houston,TX,5,Quick and courteous service. Fresh food and great quality. This is my go-to McDonald's!,2024-05-06,user_77904
1365,McDonald's,San Jose,CA,1,For these prices I'd rather eat somewhere else. Drive-thru took forever.,2018-07-06,user_49259
1366,McDonald's (Walmart),Tampa,FL,1,Garbage overflowing from every trash can.  Order was completely wrong.  The line didn't move for ages.  Way too expensive for fast food.,2020-04-06,user_6631
1367,McDonald's (Highway),Charlotte,NC,5,The crew was fast and efficient. Order was 100% correct. Very clean dining area. Coffee is actually really good here.,2019-03-05,user_21197
1368,McDonald's Drive-Thru,San Diego,CA,5,"Restaurant was spotless and clean. No wait at all, very efficient. Impressed by how friendly everyone was. This is my go-to McDonald's!",2021-02-13,user_6426
1369,McDonald's (Airport),Boise,ID,3,Average fast food experience.,2020-04-13,user_97269
1370,McDonald's (Walmart),Fresno,CA,5,Food was ready almost instantly. Tables were wiped down and floors were clean. Order was 100% correct. The new menu items are fantastic. This is my go-to McDonald's!,2021-10-27,user_20334
1371,McDonald's,Pittsburgh,PA,2,Took 25 minutes to get a Happy Meal. Tables were sticky and trash everywhere.,2018-11-12,user_50729
1372,McDonald's (Airport),Houston,TX,5,Fastest McDonald's I've been to. Bathrooms were surprisingly clean.,2018-12-10,user_70880
1373,McDonald's (Airport),New York,NY,5,The crew was fast and efficient. Dollar menu is a lifesaver. The Big Mac was fresh and delicious.,2019-11-13,user_69214
1374,McDonald's (Walmart),Dallas,TX,1,There were flies buzzing around the dining area. Staff was rude and unhelpful. Not worth the price anymore. Will not return.,2022-08-01,user_16436
1375,McDonald's,San Diego,CA,5,Service with a smile! Breakfast menu is excellent here. Restaurant was spotless and clean.,2021-01-17,user_90315
1376,McDonald's (Walmart),Miami,FL,1,My Big Mac looked nothing like the picture. They forgot my order and I had to wait another 10 minutes. Missing half the items from a large order. They acted like I was bothering them.,2021-06-15,user_91683
1377,McDonald's (Highway),New York,NY,3,"It's fine for what it is.  Rude staff, will not return.",2023-09-30,user_42901
1378,McDonald's,San Antonio,TX,3,Nothing special but nothing terrible either.,2020-01-24,user_46843
1379,McDonald's Drive-Thru,San Francisco,CA,1,"No napkins, no ketchup, wrong sauce. Bathrooms were absolutely disgusting. Worst burger I've ever had. Staff was rude and unhelpful. Will not return. Save your money and go somewhere else!",2018-07-22,user_7050
1380,McDonald's (Highway),Denver,CO,5,Order was 100% correct.  Impressed by how friendly everyone was.  This is my go-to McDonald's!,2024-01-14,user_71903
1381,McDonald's (Highway),San Antonio,TX,5,Drive-thru was super fast. Can't beat the price! Staff was friendly and helpful. Highly recommended!,2019-07-08,user_46038
1382,McDonald's Drive-Thru,Columbus,OH,5,"Food was ready almost instantly. Perfect order, nothing missing. Great customer service!",2020-07-25,user_72847
1383,McDonald's Drive-Thru,Dallas,TX,2,Coffee tasted burnt and old. Missing half the items from a large order. Very disappointing.,2020-05-19,user_98995
1384,McDonald's (Highway),Baltimore,MD,4,"Great deals on the app. No wait at all, very efficient. Perfect order, nothing missing. Staff was friendly and helpful.",2018-05-01,user_95700
1385,McDonald's,San Antonio,TX,5,Can't beat the price! Quick service even during lunch rush. They got everything right. Great customer service!,2019-05-16,user_92432
1386,McDonald's (Walmart),New York,NY,1,Missing items from my order. Garbage overflowing from every trash can.,2022-05-20,user_85809
1387,McDonald's Drive-Thru,San Francisco,CA,1,The cheese wasn't even melted. Floors were dirty and tables hadn't been wiped.,2020-02-24,user_8698
1388,McDonald's (Highway),Fort Worth,TX,1,There were flies buzzing around the dining area. Burger was dry and tasteless. 15 minute wait for a simple order. Not worth the price anymore.,2019-03-13,user_13356
1389,McDonald's (Airport),Indianapolis,IN,5,"Everything tasted fresh and well-prepared. Perfect order, nothing missing. Great value for the money. Highly recommended!",2023-12-12,user_78007
1390,McDonald's (Airport),Philadelphia,PA,1,They forgot my drink and fries. Employee rolled their eyes when I asked a question. Save your money and go somewhere else!,2020-08-22,user_88355
1391,McDonald's (Walmart),Orlando,FL,1,They acted like I was bothering them. I ordered a Big Mac and got a McChicken. The food was disgusting. Never again.,2023-11-09,user_74648
1392,McDonald's,Nashville,TN,5,Chicken sandwich was surprisingly good. Service with a smile! Bathrooms were surprisingly clean.,2019-10-03,user_89238
1393,McDonald's (Airport),Tulsa,OK,5,Drive-thru was super fast. Manager was very accommodating. Restaurant was spotless and clean. Highly recommended! This is my go-to McDonald's! ,2019-06-09,user_92700
1394,McDonald's,Charlotte,NC,1,McNuggets were undercooked and gross.  Worst customer service ever.  The restaurant was filthy.  Save your money and go somewhere else!,2018-09-26,user_71010
1395,McDonald's Drive-Thru,Richmond,VA,1,No one greeted me or acknowledged my presence. Fries were cold and limp. Took 25 minutes to get a Happy Meal. Will not return. Save your money and go somewhere else!,2024-05-23,user_1488
1396,McDonald's (Highway),Sacramento,CA,4,Service with a smile! Bathrooms were surprisingly clean. They got everything right.,2020-02-29,user_50393
1397,McDonald's (Airport),Salt Lake City,UT,5,Great deals on the app. Tables were wiped down and floors were clean. Quick service even during lunch rush.,2022-08-16,user_16591
1398,McDonald's (Highway),Houston,TX,5,Fastest McDonald's I've been to. Good food at affordable prices. ,2020-01-30,user_14105
1399,McDonald's (Walmart),San Diego,CA,4,"Perfect order, nothing missing. Tables were wiped down and floors were clean. Will come back.",2018-09-03,user_86302
1400,McDonald's (Highway),Philadelphia,PA,1,"Shrinkflation is real here. Smaller portions, higher prices. Food was terrible. Cold fries and soggy burger. The place looked like it hadn't been cleaned in days. Waited 30 minutes in the drive-thru line.",2024-07-31,user_29939
1401,McDonald's (Highway),Indianapolis,IN,5,"They got my order right and were very polite. Very clean dining area. No wait at all, very efficient. Great tasting burgers and crispy fries. This is my go-to McDonald's!",2022-05-22,user_9270
1402,McDonald's,Fort Worth,TX,5,"Restaurant was spotless and clean. Perfect order, nothing missing. Highly recommended! ",2022-07-05,user_44903
1403,McDonald's (Airport),Raleigh,NC,1,Missing items from my order. Waited 20 minutes for my order. Burger was dry and tasteless. Prices have gone up so much.,2023-12-12,user_99449
1404,McDonald's (Walmart),Boise,ID,1,They forgot my order and I had to wait another 10 minutes. The cheese wasn't even melted. Save your money and go somewhere else!,2020-09-09,user_72062
1405,McDonald's,Omaha,NE,1,Garbage overflowing from every trash can. Not worth the price anymore. Will not return. Save your money and go somewhere else!,2024-04-08,user_67871
1406,McDonald's Drive-Thru,Chicago,IL,2,"Took 25 minutes to get a Happy Meal. The food was disgusting. Never again. No napkins, no ketchup, wrong sauce.",2018-08-31,user_33117
1407,McDonald's (Walmart),Louisville,KY,5,Staff went above and beyond. Can't beat the price! Order was 100% correct. Highly recommended!,2024-09-10,user_32686
1408,McDonald's (Highway),Los Angeles,CA,5,Great value for the money. Food was ready almost instantly. Highly recommended!...,2021-01-12,user_4592
1409,McDonald's,Cleveland,OH,4,Very friendly employees at this location. Great value for the money.,2023-02-06,user_38707
1410,McDonald's (Airport),Oklahoma City,OK,1,Had to wait at the counter while employees chatted. Food was clearly sitting under the heat lamp for hours. Not worth the price anymore. Save your money and go somewhere else!,2018-12-29,user_80045
1411,McDonald's (Walmart),Charlotte,NC,4,Order was 100% correct. Great tasting burgers and crispy fries. They got my order right and were very polite.,2020-12-23,user_13654
1412,McDonald's,Charlotte,NC,5,Great value for the money. Order was 100% correct. They got my order right and were very polite. Bathrooms were surprisingly clean. This is my go-to McDonald's!,2018-11-30,user_62076
1413,McDonald's Drive-Thru,Fresno,CA,5,The new menu items are fantastic. Manager was very accommodating. Great value for the money. Highly recommended! ,2018-08-07,user_36389
1414,McDonald's (Highway),Columbus,OH,2,They forgot my drink and fries. McNuggets were undercooked and gross. Prices have gone up so much. ,2022-11-10,user_4393
1415,McDonald's,Jacksonville,FL,1,Worst burger I've ever had. Employee rolled their eyes when I asked a question. They forgot my drink and fries. Not worth the price anymore. Will not return.,2022-06-22,user_30643
1416,McDonald's Drive-Thru,Salt Lake City,UT,1,They forgot my order and I had to wait another 10 minutes. They forgot my drink and fries. Worst customer service ever.,2021-06-17,user_85373
1417,McDonald's Drive-Thru,Minneapolis,MN,5,"Food was ready almost instantly.  They got my order right and were very polite.  Very clean dining area.  Best fries in fast food, always crispy.",2020-01-20,user_45967
1418,McDonald's (Walmart),Memphis,TN,2,missing items from my order. not worth the price anymore. the restaurant was filthy. 15 minute wait for a simple order.,2024-10-02,user_18435
1419,McDonald's (Walmart),Seattle,WA,5,Quick service even during lunch rush. Breakfast menu is excellent here. One of the cleanest fast food places I've been to. They got everything right.,2018-07-31,user_23488
1420,McDonald's Drive-Thru,Chicago,IL,2,Way too expensive for fast food. Took 25 minutes to get a Happy Meal. Found a hair in my food. Employee rolled their eyes when I asked a question.,2024-04-08,user_68941
1421,McDonald's (Airport),Tampa,FL,5,Staff was friendly and helpful. Dollar menu is a lifesaver. Highly recommended! This is my go-to McDonald's!,2020-09-02,user_93241
1422,McDonald's Drive-Thru,San Diego,CA,5,In and out in 5 minutes. Good food at affordable prices. Great customer service! Restaurant was spotless and clean. This is my go-to McDonald's!,2020-01-12,user_75385
1423,McDonald's (Highway),Denver,CO,5,"Perfect order, nothing missing. One of the cleanest fast food places I've been to. Quick and courteous service. In and out in 5 minutes. This is my go-to McDonald's!",2023-08-20,user_39784
1424,McDonald's,Albuquerque,NM,3,Standard McDonald's. Met expectations. The burger was cold and stale. Could be better.!!!!,2019-09-21,user_77826
1425,McDonald's Drive-Thru,Albuquerque,NM,1,For these prices I'd rather eat somewhere else. The cheese wasn't even melted. They forgot my drink and fries. 15 minute wait for a simple order.,2021-09-02,user_94949
1426,McDonald's (Walmart),San Jose,CA,1,Prices have gone up so much. They forgot my order and I had to wait another 10 minutes. Save your money and go somewhere else!,2020-04-29,user_20264
1427,McDonald's Drive-Thru,Cincinnati,OH,1,There were flies buzzing around the dining area. Missing items from my order. Will not return.,2019-10-18,user_59194
1428,McDonald's Drive-Thru,Tampa,FL,3,Standard McDonald's. Met expectations. My Big Mac looked nothing like the picture.,2022-05-30,user_89953
1429,McDonald's (Airport),Salt Lake City,UT,4,"No wait at all, very efficient. They got my order right and were very polite. Coffee is actually really good here.",2019-07-29,user_16592
1430,McDonald's (Highway),Charlotte,NC,5,"Perfect order, nothing missing. Quick service even during lunch rush. Service with a smile! One of the cleanest fast food places I've been to. This is my go-to McDonald's!",2022-05-05,user_10918
1431,McDonald's (Walmart),Milwaukee,WI,4,McNuggets were perfectly cooked. Order was 100% correct.,2020-02-27,user_25179
1432,McDonald's Drive-Thru,Phoenix,AZ,4,Good food at affordable prices. They got everything right. Very clean dining area. Great customer service! Will come back.,2018-05-25,user_15404
1433,McDonald's (Highway),San Antonio,TX,5,Quick service even during lunch rush. Very friendly employees at this location. They got everything right.,2019-12-05,user_71987
1434,McDonald's (Airport),Miami,FL,2,McNuggets were undercooked and gross. Missing half the items from a large order. Bathrooms were absolutely disgusting. The line didn't move for ages.,2018-07-26,user_38840
1435,McDonald's (Airport),Chicago,IL,4,FASTEST MCDONALD'S I'VE BEEN TO. GREAT DEALS ON THE APP. THE BIG MAC WAS FRESH AND DELICIOUS. BATHROOMS WERE SURPRISINGLY CLEAN. WILL COME BACK.,2023-07-25,user_31334
1436,McDonald's,Detroit,MI,1,Waited 30 minutes in the drive-thru line. The place looked like it hadn't been cleaned in days.,2021-09-29,user_4961
1437,McDonald's,Houston,TX,4,Service with a smile! Bathrooms were surprisingly clean.,2018-05-06,user_60165
1438,McDonald's (Walmart),Richmond,VA,5,They got everything right. The crew was fast and efficient. Highly recommended!,2020-01-04,user_21262
1439,McDonald's Drive-Thru,Cleveland,OH,1,Burger was dry and tasteless. Prices have gone up so much. Will not return. Save your money and go somewhere else!,2021-11-23,user_28977
1440,McDonald's (Walmart),Tampa,FL,1,Not worth the price anymore. Wrong order. Had to go back. Staff was rude and unhelpful.,2023-06-21,user_78769
1441,McDonald's (Highway),Fort Worth,TX,3,Average fast food experience. Could be better.,2023-02-11,user_11637
1442,McDonald's (Airport),Atlanta,GA,5,Order was 100% correct. Dollar menu is a lifesaver. This is my go-to McDonald's!,2019-09-04,user_72187
1443,McDonald's (Walmart),Columbus,OH,3,Standard McDonald's. Met expectations.,2019-07-05,user_47361
1444,McDonald's (Airport),Fresno,CA,1,They acted like I was bothering them. Not worth the price anymore. Save your money and go somewhere else!,2023-09-30,user_9629
1445,McDonald's (Highway),St. Louis,MO,5,Can't beat the price! In and out in 5 minutes. McNuggets were perfectly cooked.,2023-02-03,user_87213
1446,McDonald's (Walmart),Pittsburgh,PA,5,Tables were wiped down and floors were clean. Food was ready almost instantly. Service with a smile! They got everything right. Highly recommended!,2023-01-11,user_96910
1447,McDonald's (Airport),Fort Worth,TX,4,Fresh food and great quality. Got my food in under 3 minutes! Great value for the money. Will come back.,2019-03-22,user_38978
1448,McDonald's (Highway),Seattle,WA,1,employee rolled their eyes when i asked a question. took 25 minutes to get a happy meal. will not return. save your money and go somewhere else!,2020-11-08,user_81251
1449,McDonald's (Walmart),Cincinnati,OH,1,The cheese wasn't even melted. They forgot my drink and fries. Save your money and go somewhere else!,2019-02-03,user_45883
1450,McDonald's (Highway),Fresno,CA,4,In and out in 5 minutes. They got everything right. Service with a smile! Can't beat the price!,2019-02-20,user_4782
1451,McDonald's Drive-Thru,San Diego,CA,4,Coffee is actually really good here. Good food at affordable prices. Got my food in under 3 minutes! Will come back.,2020-04-05,user_9998
